127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/tree/sitemap.png HTTP/1.1" 200 562
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/trash.png HTTP/1.1" 200 647
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/application_side_contract.png HTTP/1.1" 200 831
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/save.png HTTP/1.1" 200 1065
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/page_white_add.png HTTP/1.1" 200 796
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/page_white_go.png HTTP/1.1" 200 896
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/page_white_copy.png HTTP/1.1" 200 593
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/clock_play.png HTTP/1.1" 200 1227
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/delete.png HTTP/1.1" 200 999
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/clock_stop.png HTTP/1.1" 200 1206
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/b092.gif HTTP/1.1" 200 879
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/world_link.png HTTP/1.1" 200 1241
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/information.png HTTP/1.1" 200 1062
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/icons/page_white_magnify.png HTTP/1.1" 200 838
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/tree/application.png HTTP/1.1" 200 47749
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/tree/globe.gif HTTP/1.1" 200 1373
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/tree/minusnode.gif HTTP/1.1" 200 364
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/tree/plusnode.gif HTTP/1.1" 200 368
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/tree/application_double.png HTTP/1.1" 200 47918
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/misc/headers.jpg HTTP/1.1" 200 9903
